Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
5,4,234,5,10,1900,0,0,0,1,0,0,0,0,1,1,0,0
4,4,207,3,1,4100,0,0,0,0,0,1,0,0,1,0,0,1
4,1,154,4,10,5500,0,0,1,0,0,0,1,0,0,0,0,1
5,5,244,3,10,4100,1,0,1,0,0,0,0,0,1,0,0,1
5,3,257,5,10,1900,0,1,0,0,0,0,0,0,1,0,0,1
5,3,256,5,5,1100,1,0,0,0,0,1,0,0,1,0,0,1
3,2,150,2,3,4200,0,0,0,0,0,1,0,1,0,1,0,0
4,2,161,3,10,2000,1,0,0,1,0,0,0,1,0,0,0,1
3,2,199,2,10,4700,0,1,0,0,0,0,0,0,1,0,0,1
5,4,240,3,10,5000,1,0,0,0,0,1,0,1,0,1,0,0
6,2,205,5,10,4800,0,0,0,0,0,1,1,0,0,0,1,0
4,5,251,2,8,5300,0,1,0,0,0,0,0,0,1,0,0,1
4,2,164,2,10,2000,1,0,0,0,1,0,1,0,0,0,0,1
6,3,274,4,10,1500,0,0,0,0,0,1,0,0,1,1,0,0
5,3,269,5,8,5900,1,0,0,0,0,1,1,0,0,1,0,0
3,1,267,2,7,4500,1,0,1,0,0,0,0,0,1,1,0,0
6,3,280,4,2,1800,0,0,0,0,0,1,0,0,1,1,0,0
4,2,219,4,10,3500,1,0,0,0,0,1,1,0,0,1,0,0
3,4,160,3,3,5700,0,0,1,0,0,0,0,0,1,0,0,1
4,5,244,4,9,1800,1,0,0,1,0,0,0,0,1,1,0,0
4,4,153,4,5,5200,0,1,0,0,0,0,0,0,1,1,0,0
5,3,206,4,10,3200,1,0,0,1,0,0,0,0,1,1,0,0
5,3,138,3,10,5700,1,0,0,1,0,0,0,0,1,1,0,0
3,4,186,3,10,4600,0,1,0,0,0,0,0,0,1,0,0,1
6,4,269,4,47,4000,1,0,0,0,1,0,0,0,1,0,1,0
5,3,228,4,10,3700,1,0,1,0,0,0,1,0,0,0,0,1
3,3,162,3,8,3000,1,0,0,1,0,0,0,0,1,0,0,1
4,2,199,2,10,3400,1,0,0,0,0,1,0,0,1,0,0,1
3,2,163,2,10,5100,0,0,0,0,1,0,0,0,1,1,0,0
6,3,224,6,8,3000,0,0,0,0,1,0,0,0,1,0,1,0
3,4,250,3,10,4900,1,1,0,0,0,0,0,0,1,1,0,0
4,2,194,4,10,5200,1,0,0,1,0,0,0,0,1,1,0,0
5,3,218,3,10,3800,1,0,0,0,0,1,0,0,1,1,0,0
5,1,264,3,10,3500,1,0,0,0,0,1,0,0,1,0,0,1
5,5,194,5,10,4800,0,0,1,0,0,0,0,0,1,1,0,0
3,5,194,2,4,3500,1,0,0,0,0,1,0,0,1,0,0,1
5,5,273,5,10,1500,0,0,1,0,0,0,0,0,1,0,0,1
4,4,222,3,2,5200,0,0,0,0,1,0,0,1,0,0,0,1
5,1,248,5,3,1700,1,0,0,0,0,1,0,0,1,0,0,1
4,3,177,4,10,4600,0,0,0,1,0,0,0,0,1,0,0,1
3,1,245,4,47,3200,1,0,0,1,0,0,0,0,1,0,1,0
5,4,139,2,2,4300,1,0,0,0,0,1,0,0,1,0,0,1
4,4,267,5,10,1800,1,0,0,0,0,1,0,0,1,0,0,1
5,1,277,5,3,3000,1,0,0,1,0,0,0,0,1,0,0,1
4,1,252,4,10,5500,1,1,0,0,0,0,1,0,0,1,0,0
5,2,202,3,34,3900,1,0,0,0,0,1,0,1,0,0,0,1
3,2,169,3,10,5700,0,0,0,0,1,0,0,0,1,1,0,0
5,1,222,2,10,3800,1,0,0,0,0,1,0,0,1,0,0,1
4,5,206,4,1,1600,0,0,0,0,0,1,1,0,0,0,0,1
4,5,273,4,10,2400,1,0,0,0,0,1,0,0,1,0,0,1
4,3,170,4,3,4100,0,0,1,0,0,0,1,0,0,1,0,0
5,4,192,4,3,4100,0,0,0,0,1,0,0,1,0,0,0,1
4,3,191,4,6,4600,0,0,0,1,0,0,0,0,1,0,0,1
3,2,273,3,2,5000,0,0,0,0,0,1,1,0,0,0,0,1
3,2,215,2,7,6000,1,0,0,1,0,0,0,1,0,0,0,1
3,3,260,4,10,5600,1,0,1,0,0,0,1,0,0,1,0,0
6,1,295,4,6,1700,0,0,0,1,0,0,0,1,0,0,0,1
5,3,261,5,10,1500,1,0,0,0,0,1,0,1,0,0,0,1
5,1,260,5,10,1300,0,0,0,0,1,0,0,0,1,1,0,0
5,1,223,3,10,5000,1,0,0,0,0,1,0,1,0,0,0,1
3,1,201,4,10,5800,1,1,0,0,0,0,0,1,0,0,0,1
5,2,257,4,9,5100,0,0,0,0,0,1,1,0,0,0,0,1
3,2,185,2,10,4900,1,0,0,0,1,0,0,0,1,0,1,0
5,2,181,3,10,3000,0,0,0,1,0,0,0,0,1,1,0,0
4,5,159,3,2,1100,1,0,0,0,0,1,0,1,0,1,0,0
4,4,171,3,11,1600,1,1,0,0,0,0,0,0,1,0,0,1
2,2,219,2,10,4600,0,0,0,1,0,0,0,0,1,0,0,1
4,4,259,3,3,4600,0,0,0,0,1,0,0,0,1,1,0,0
3,2,269,4,10,3000,0,0,0,0,1,0,0,1,0,0,0,1
5,2,250,5,9,1900,0,0,1,0,0,0,0,1,0,1,0,0
4,2,128,3,7,5700,1,0,0,0,0,1,0,0,1,0,0,1
4,4,169,3,5,5800,0,0,0,1,0,0,0,1,0,0,0,1
5,4,148,4,9,3000,0,1,0,0,0,0,0,1,0,0,0,1
5,4,205,3,10,4200,1,0,0,0,0,1,1,0,0,1,0,0
3,4,232,3,10,5700,1,0,0,0,1,0,0,0,1,1,0,0
3,5,188,3,6,4300,1,0,0,0,1,0,0,1,0,0,1,0
4,1,249,5,10,4400,0,0,0,0,1,0,1,0,0,1,0,0
5,3,160,4,7,5200,0,0,0,0,1,0,0,0,1,0,0,1
4,2,222,2,1,5100,1,0,0,0,0,1,0,0,1,1,0,0
3,4,195,3,23,3500,1,1,0,0,0,0,0,0,1,0,0,1
4,4,133,2,4,4800,0,0,0,1,0,0,0,0,1,0,0,1
4,4,172,2,3,5600,1,0,1,0,0,0,0,0,1,0,0,1
5,4,235,4,5,4600,0,0,0,0,0,1,1,0,0,1,0,0
5,5,134,4,10,4700,0,0,0,0,1,0,0,1,0,1,0,0
5,1,174,3,12,1400,1,1,0,0,0,0,0,0,1,0,0,1
5,1,253,2,10,5200,1,0,0,0,0,1,0,0,1,0,0,1
3,4,250,3,10,5700,0,0,1,0,0,0,0,0,1,1,0,0
5,5,219,3,10,3700,1,0,0,0,0,1,0,0,1,0,0,1
5,3,217,3,10,3100,1,0,0,0,0,1,0,0,1,0,1,0
2,1,226,4,10,5600,0,0,0,0,0,1,1,0,0,0,0,1
2,4,101,6,6,5100,1,0,0,0,1,0,0,1,0,1,0,0
6,1,282,4,10,1800,0,0,0,0,1,0,0,1,0,0,0,1
6,4,272,4,7,1800,1,1,0,0,0,0,0,0,1,1,0,0
4,3,247,4,19,3900,1,0,0,0,1,0,1,0,0,1,0,0
5,2,261,5,9,1300,1,0,0,0,0,1,0,0,1,0,0,1
5,1,266,3,8,4800,1,0,0,1,0,0,1,0,0,1,0,0
5,5,227,3,10,4000,1,0,0,0,0,1,0,0,1,0,0,1
4,3,143,2,10,2000,1,0,0,0,1,0,0,0,1,0,0,1
3,2,159,4,10,4900,0,0,0,0,0,1,0,0,1,0,0,1
4,5,101,3,10,4400,0,0,0,0,0,1,0,0,1,1,0,0
4,1,189,2,10,3500,1,0,0,0,1,0,0,0,1,0,0,1
6,4,305,4,10,1400,0,0,0,0,1,0,0,1,0,1,0,0
4,3,250,4,46,2900,1,0,0,1,0,0,0,0,1,1,0,0
3,1,150,4,6,5400,0,0,0,1,0,0,0,0,1,1,0,0
5,3,250,6,9,5400,1,0,1,0,0,0,0,1,0,0,0,1
3,5,194,4,10,5600,0,0,0,1,0,0,0,0,1,1,0,0
5,5,137,2,38,1700,1,0,0,0,1,0,0,0,1,0,0,1
3,5,159,3,46,1900,1,0,0,0,0,1,0,0,1,1,0,0
5,2,263,4,3,1800,1,0,0,1,0,0,0,0,1,1,0,0
2,2,168,2,10,1300,1,0,1,0,0,0,0,0,1,0,0,1
3,4,155,3,4,1600,1,0,0,0,0,1,1,0,0,0,0,1
4,2,185,4,10,2600,1,0,1,0,0,0,0,1,0,0,0,1
2,4,172,5,4,4700,0,0,0,0,1,0,0,0,1,1,0,0
5,4,169,3,4,5800,0,0,1,0,0,0,0,0,1,1,0,0
3,4,203,2,10,5800,0,0,0,0,1,0,0,0,1,1,0,0
2,4,144,2,5,5900,0,0,1,0,0,0,0,0,1,0,0,1
3,5,144,2,10,4700,1,0,1,0,0,0,0,0,1,0,0,1
4,2,283,7,9,5300,1,0,0,0,0,1,0,0,1,0,0,1
3,1,158,2,10,1300,1,1,0,0,0,0,0,1,0,1,0,0
5,1,165,4,10,1900,1,0,0,0,0,1,0,0,1,0,0,1
3,5,246,3,1,5700,1,0,0,1,0,0,0,0,1,0,0,1
3,1,247,4,10,5400,1,0,0,0,1,0,0,0,1,1,0,0
5,5,191,3,19,2400,1,1,0,0,0,0,0,1,0,1,0,0
3,5,151,3,10,1300,1,1,0,0,0,0,0,0,1,1,0,0
4,5,212,2,10,4600,0,0,0,0,1,0,0,0,1,0,0,1
5,5,250,3,2,5300,0,0,0,1,0,0,0,0,1,1,0,0
3,4,170,4,7,5000,1,0,0,0,0,1,0,0,1,1,0,0
4,2,239,5,10,1500,0,0,0,1,0,0,1,0,0,1,0,0
5,3,219,5,6,1600,0,0,0,0,1,0,0,0,1,1,0,0
5,2,210,7,4,4600,1,1,0,0,0,0,0,0,1,0,0,1
4,3,274,4,10,1600,0,0,0,0,0,1,0,0,1,1,0,0
5,3,210,2,22,3200,1,0,1,0,0,0,0,0,1,0,0,1
3,3,141,4,10,1500,1,0,0,0,0,1,0,0,1,1,0,0
4,1,161,3,10,4800,0,0,0,0,1,0,1,0,0,1,0,0
5,3,177,4,10,1200,1,0,0,0,0,1,1,0,0,0,0,1
4,2,177,3,10,5000,0,0,0,0,0,1,0,0,1,1,0,0
4,5,244,2,10,5400,1,0,0,0,1,0,0,1,0,0,0,1
3,4,246,3,10,3000,1,0,0,0,1,0,0,0,1,1,0,0
5,1,253,7,10,3000,1,0,0,0,1,0,0,0,1,0,0,1
3,2,235,2,10,5200,0,0,0,0,0,1,0,1,0,0,0,1
7,3,305,4,10,1200,0,0,0,0,1,0,0,1,0,0,0,1
5,3,234,4,10,3000,0,0,0,0,0,1,0,1,0,1,0,0
3,4,189,2,10,2900,1,0,0,1,0,0,1,0,0,0,0,1
5,4,198,3,7,4100,0,1,0,0,0,0,0,0,1,0,0,1
7,1,287,4,10,1700,0,0,0,0,1,0,0,1,0,1,0,0
3,2,136,4,62,1100,1,0,0,0,0,1,0,0,1,1,0,0
5,5,237,5,10,1600,0,1,0,0,0,0,0,0,1,1,0,0
2,3,269,2,3,6000,0,0,1,0,0,0,0,0,1,1,0,0
5,3,282,3,5,4700,1,0,0,0,1,0,0,0,1,0,0,1
3,1,269,2,10,5800,1,0,0,1,0,0,1,0,0,0,0,1
5,3,255,4,10,1900,0,0,0,0,0,1,1,0,0,0,0,1
4,1,153,2,10,4400,0,0,0,0,0,1,0,1,0,0,0,1
5,2,218,3,2,5000,0,0,0,0,0,1,0,0,1,1,0,0
5,4,250,4,2,4200,0,0,1,0,0,0,0,0,1,1,0,0
5,1,241,3,10,5200,1,1,0,0,0,0,0,0,1,1,0,0
2,2,150,3,6,5900,1,0,0,0,0,1,0,0,1,1,0,0
6,3,255,4,10,1700,1,0,0,0,0,1,0,0,1,1,0,0
5,1,216,3,40,2700,1,1,0,0,0,0,0,0,1,1,0,0
3,3,275,4,2,4100,1,0,0,1,0,0,0,1,0,0,0,1
4,5,270,4,9,5100,1,0,1,0,0,0,0,0,1,0,0,1
5,4,159,3,10,5600,0,0,0,0,0,1,0,0,1,0,0,1
4,5,156,3,10,1200,1,1,0,0,0,0,0,0,1,1,0,0
5,1,174,5,6,4700,0,1,0,0,0,0,0,0,1,0,0,1
2,2,199,3,1,4700,1,1,0,0,0,0,0,0,1,1,0,0
3,2,147,4,13,1700,1,1,0,0,0,0,0,0,1,1,0,0
5,5,184,3,2,4400,1,0,0,1,0,0,0,0,1,1,0,0
2,1,113,4,9,2000,1,0,0,1,0,0,0,1,0,1,0,0
4,1,177,2,7,5600,1,0,0,1,0,0,0,0,1,0,1,0
5,1,156,3,10,6000,0,0,0,1,0,0,1,0,0,0,0,1
5,3,148,3,7,5100,1,1,0,0,0,0,0,0,1,0,1,0
6,3,269,4,10,1100,0,0,1,0,0,0,1,0,0,0,0,1
3,1,133,3,6,5500,1,1,0,0,0,0,0,1,0,0,0,1
3,1,132,2,16,1800,1,0,0,0,1,0,0,0,1,0,0,1
5,1,270,3,10,4000,1,0,0,0,1,0,0,0,1,0,1,0
4,4,137,4,5,5100,0,1,0,0,0,0,1,0,0,0,0,1
3,2,166,2,10,1800,1,0,1,0,0,0,0,0,1,0,0,1
6,1,281,3,10,2600,1,0,0,1,0,0,1,0,0,0,0,1
5,2,208,3,10,3500,1,0,0,0,0,1,0,1,0,0,0,1
3,3,203,2,10,3700,1,0,0,0,0,1,0,1,0,0,0,1
5,5,111,2,5,4100,1,1,0,0,0,0,0,0,1,1,0,0
5,5,264,3,10,2900,1,0,0,1,0,0,0,0,1,0,0,1
3,5,163,3,10,4600,0,0,0,0,1,0,0,1,0,1,0,0
5,4,147,3,10,1200,1,0,0,0,0,1,1,0,0,0,0,1
4,3,245,4,10,6000,1,0,0,0,0,1,0,0,1,0,0,1
6,4,160,2,10,1700,1,0,0,0,0,1,0,1,0,1,0,0
3,3,238,4,4,4300,0,0,1,0,0,0,0,0,1,0,0,1
4,1,215,2,10,3100,1,0,0,0,0,1,1,0,0,1,0,0
6,2,118,3,40,1100,1,0,0,1,0,0,1,0,0,1,0,0
3,5,190,3,4,5100,0,0,0,0,0,1,0,0,1,0,0,1
2,2,165,3,10,4100,1,1,0,0,0,0,0,1,0,0,0,1
4,3,238,3,10,1900,0,0,0,1,0,0,0,0,1,1,0,0
5,2,165,5,10,5400,0,0,0,1,0,0,0,0,1,0,0,1
3,4,188,6,10,4100,1,0,1,0,0,0,0,1,0,0,0,1
3,4,160,4,10,1100,1,0,1,0,0,0,0,0,1,0,0,1
5,2,198,2,9,4300,1,1,0,0,0,0,0,0,1,1,0,0
5,2,261,3,10,5400,1,0,1,0,0,0,1,0,0,0,1,0
5,1,148,3,5,5800,0,0,0,1,0,0,0,0,1,1,0,0
5,2,272,2,10,2300,1,0,1,0,0,0,0,1,0,0,0,1
5,2,241,2,2,5500,0,0,0,0,1,0,0,0,1,0,0,1
4,3,238,2,10,5400,0,1,0,0,0,0,1,0,0,0,0,1
4,3,134,4,3,5300,0,0,0,0,0,1,0,1,0,1,0,0
4,2,149,2,8,5500,1,0,0,0,0,1,0,1,0,0,0,1
5,4,184,5,10,4800,0,0,0,0,1,0,1,0,0,1,0,0
3,3,232,4,10,4700,1,1,0,0,0,0,0,0,1,1,0,0
3,2,149,5,9,4400,0,0,0,0,0,1,0,0,1,0,0,1
4,5,237,5,10,2000,1,0,1,0,0,0,0,0,1,1,0,0
5,5,271,6,6,1500,1,0,1,0,0,0,0,1,0,1,0,0
5,4,142,2,10,5400,0,0,0,0,0,1,1,0,0,0,1,0
2,2,150,2,9,5000,1,0,0,1,0,0,0,0,1,0,0,1
5,3,138,2,40,1200,1,0,0,0,0,1,0,0,1,0,0,1
4,5,243,4,6,1900,1,0,0,0,0,1,1,0,0,1,0,0
5,4,151,2,10,5700,1,0,0,0,0,1,0,0,1,1,0,0
5,5,209,4,10,2700,1,1,0,0,0,0,0,1,0,1,0,0
3,1,178,3,10,4900,0,0,1,0,0,0,1,0,0,1,0,0
4,5,101,6,10,4200,0,0,1,0,0,0,0,0,1,0,0,1
3,2,249,5,10,1900,0,0,0,0,1,0,0,0,1,0,0,1
4,1,145,3,8,5200,0,0,0,0,1,0,1,0,0,1,0,0
4,3,204,2,10,4800,1,0,0,1,0,0,0,0,1,1,0,0
5,1,298,4,10,1900,0,0,0,1,0,0,0,0,1,1,0,0
3,3,240,3,10,4900,1,0,1,0,0,0,0,0,1,1,0,0
4,3,207,2,4,5300,1,0,0,0,0,1,1,0,0,0,0,1
3,5,271,4,10,4900,0,0,0,0,0,1,0,1,0,1,0,0
5,2,253,5,3,4700,1,0,0,0,1,0,0,0,1,1,0,0
4,3,264,6,10,2000,1,0,0,0,0,1,0,0,1,0,0,1
5,4,156,4,1,5600,1,1,0,0,0,0,0,0,1,1,0,0
6,2,291,4,7,1100,0,0,0,0,1,0,0,0,1,1,0,0
3,2,209,5,12,3100,1,0,0,0,1,0,1,0,0,0,0,1
3,5,215,3,10,4900,1,0,0,1,0,0,0,1,0,1,0,0
7,1,245,4,4,1700,1,0,1,0,0,0,0,0,1,0,0,1
3,1,236,3,2,4300,0,0,1,0,0,0,0,0,1,1,0,0
3,4,263,3,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
4,1,226,3,8,5000,0,0,1,0,0,0,0,0,1,0,0,1
3,1,133,4,6,5200,0,0,0,0,1,0,0,0,1,0,0,1
2,5,175,5,10,4300,0,0,0,1,0,0,0,0,1,1,0,0
6,2,250,4,3,1800,1,0,0,0,0,1,1,0,0,0,0,1
4,2,108,10,10,4700,0,0,0,1,0,0,0,1,0,0,0,1
5,5,221,5,10,1200,1,0,1,0,0,0,0,0,1,1,0,0
4,3,198,3,1,5900,1,0,1,0,0,0,0,0,1,0,0,1
4,4,246,3,10,5500,1,0,0,0,0,1,0,0,1,1,0,0
2,4,193,2,10,5800,0,0,1,0,0,0,0,0,1,1,0,0
4,1,236,3,10,4200,0,0,0,1,0,0,0,0,1,1,0,0
3,4,154,4,10,5000,1,0,0,0,1,0,0,0,1,1,0,0
3,5,194,3,10,4300,1,0,0,0,1,0,0,0,1,1,0,0
3,2,167,4,10,2000,1,0,0,0,0,1,0,0,1,0,0,1
3,1,196,2,10,4200,1,0,0,1,0,0,0,0,1,1,0,0
5,2,264,4,10,2800,1,0,0,0,0,1,0,1,0,0,1,0
6,3,270,3,56,3300,1,0,0,0,0,1,0,1,0,1,0,0
3,1,147,2,10,2000,1,0,0,0,0,1,0,0,1,0,0,1
2,4,140,3,10,1500,1,0,0,0,1,0,0,0,1,1,0,0
3,3,230,4,2,4800,1,0,0,0,1,0,0,0,1,0,0,1
7,5,260,4,10,2000,1,1,0,0,0,0,1,0,0,1,0,0
4,2,151,4,10,5500,0,0,0,0,0,1,0,0,1,0,0,1
4,2,248,2,10,3800,1,0,0,0,0,1,1,0,0,1,0,0
5,3,186,4,10,4000,1,0,0,0,0,1,0,0,1,1,0,0
4,3,176,2,10,1800,1,0,0,0,0,1,0,1,0,1,0,0
3,2,171,3,11,1300,1,1,0,0,0,0,0,0,1,0,0,1
4,4,138,7,10,1600,1,0,1,0,0,0,0,0,1,0,0,1
6,1,275,4,7,1800,0,1,0,0,0,0,0,0,1,1,0,0
4,3,203,2,10,4200,0,0,0,0,1,0,0,0,1,0,0,1
2,2,128,4,17,1900,1,0,0,0,1,0,1,0,0,1,0,0
4,2,185,3,10,4400,1,0,0,0,0,1,1,0,0,1,0,0
4,4,265,3,10,4800,0,0,0,0,0,1,0,0,1,1,0,0
5,4,117,3,4,5400,0,0,0,1,0,0,0,0,1,0,0,1
3,5,196,3,9,4800,1,0,0,0,1,0,0,0,1,0,0,1
6,4,227,5,10,4400,0,0,1,0,0,0,0,0,1,0,0,1
3,3,208,2,5,5700,0,0,0,0,1,0,0,0,1,0,0,1
4,3,216,4,3,4800,0,0,0,1,0,0,0,0,1,0,0,1
4,4,213,3,10,3000,1,1,0,0,0,0,0,0,1,0,0,1
3,3,183,2,53,3000,1,0,1,0,0,0,1,0,0,1,0,0
5,3,251,5,10,1700,1,0,0,0,1,0,0,0,1,1,0,0
5,2,247,2,10,4300,0,0,0,0,0,1,0,0,1,0,1,0
4,5,264,3,10,6000,0,0,1,0,0,0,0,0,1,1,0,0
4,5,267,3,53,3800,1,0,0,0,1,0,0,0,1,1,0,0
3,5,215,3,22,2600,1,1,0,0,0,0,0,0,1,0,0,1
5,2,180,2,1,4500,0,1,0,0,0,0,0,0,1,0,1,0
2,2,177,4,10,5900,1,0,0,0,0,1,0,0,1,1,0,0
4,4,135,10,57,3000,1,0,0,1,0,0,0,0,1,0,0,1
5,4,237,3,4,4800,1,1,0,0,0,0,1,0,0,0,0,1
3,1,138,3,10,5600,0,0,0,1,0,0,1,0,0,0,0,1
5,2,285,2,16,2300,1,0,0,1,0,0,0,1,0,0,0,1
5,2,164,2,8,5800,0,0,0,0,0,1,0,1,0,0,0,1
4,2,267,5,10,2000,1,1,0,0,0,0,0,0,1,1,0,0
4,1,265,3,4,4300,0,1,0,0,0,0,0,0,1,1,0,0
6,5,229,4,10,4300,1,0,0,1,0,0,0,0,1,0,0,1
4,2,248,2,10,5800,0,0,0,0,0,1,0,1,0,1,0,0
3,1,187,2,10,4300,1,0,0,0,0,1,1,0,0,1,0,0
3,2,189,3,10,4800,0,0,0,0,1,0,0,0,1,0,0,1
4,5,196,4,10,1700,1,0,0,0,0,1,0,0,1,1,0,0
4,1,245,3,5,4600,0,0,0,0,1,0,0,0,1,1,0,0
3,1,254,4,10,3000,0,0,0,1,0,0,0,1,0,0,0,1
4,3,148,3,6,4900,0,0,0,0,0,1,1,0,0,0,0,1
4,5,173,2,5,4800,1,0,0,0,0,1,1,0,0,0,0,1
4,5,143,2,10,1400,1,0,0,0,0,1,0,1,0,0,0,1
6,5,294,4,2,1300,1,0,0,0,0,1,0,0,1,0,0,1
4,3,154,2,8,4100,0,0,0,0,0,1,0,0,1,0,0,1
5,5,221,5,7,2000,1,0,0,0,0,1,0,0,1,1,0,0
5,4,174,2,4,4300,1,0,0,0,1,0,0,1,0,1,0,0
5,3,239,5,10,3000,1,0,1,0,0,0,0,1,0,0,0,1
4,4,146,4,10,1900,1,1,0,0,0,0,0,0,1,1,0,0
6,2,293,3,2,1500,0,1,0,0,0,0,1,0,0,1,0,0
5,5,184,2,9,4700,1,0,0,0,1,0,0,1,0,0,0,1
4,5,252,3,10,2400,1,0,0,0,1,0,0,0,1,1,0,0
5,1,269,3,2,2200,1,0,0,0,0,1,0,0,1,0,0,1
3,2,173,3,60,1600,1,1,0,0,0,0,1,0,0,0,1,0
4,5,192,3,10,3900,1,0,0,1,0,0,0,0,1,0,0,1
5,5,246,2,31,2500,1,0,0,0,0,1,0,1,0,0,0,1
3,3,219,3,4,3000,0,0,0,1,0,0,0,1,0,1,0,0
4,5,167,2,10,4300,1,0,0,0,0,1,0,1,0,1,0,0
3,5,238,2,8,5800,0,0,0,0,1,0,1,0,0,1,0,0
5,2,244,6,10,1200,0,0,0,0,0,1,0,1,0,1,0,0
6,1,308,4,10,1300,1,0,0,1,0,0,0,1,0,1,0,0
5,4,229,2,10,5100,0,0,0,0,0,1,0,0,1,0,0,1
6,1,280,4,6,1800,1,0,0,0,1,0,0,0,1,0,0,1
4,4,256,3,10,3700,1,1,0,0,0,0,0,1,0,1,0,0
5,5,271,4,10,3000,0,0,0,1,0,0,0,0,1,1,0,0
3,4,245,2,10,4500,0,0,0,0,0,1,1,0,0,0,0,1
4,4,266,4,10,6000,0,1,0,0,0,0,0,0,1,0,0,1
3,3,219,6,10,1200,0,0,0,0,1,0,0,0,1,1,0,0
6,1,295,4,10,1600,0,0,0,1,0,0,0,0,1,1,0,0
6,3,251,4,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
3,1,221,3,10,5100,1,0,0,1,0,0,0,1,0,0,1,0
5,4,209,4,10,5500,0,1,0,0,0,0,0,0,1,1,0,0
4,1,249,5,10,1800,1,0,0,1,0,0,1,0,0,1,0,0
5,3,218,2,7,3000,0,0,1,0,0,0,0,0,1,1,0,0
4,4,166,6,6,3000,1,0,0,0,0,1,0,0,1,1,0,0
5,4,237,3,10,4600,0,0,1,0,0,0,0,0,1,0,0,1
5,2,226,5,5,1700,0,1,0,0,0,0,0,0,1,0,0,1
6,5,286,4,4,4900,0,0,0,0,0,1,0,0,1,0,0,1
3,3,149,4,10,6000,1,0,0,0,0,1,0,0,1,0,0,1
3,1,133,3,10,4100,1,1,0,0,0,0,0,0,1,0,0,1
4,4,161,3,10,3000,1,0,0,1,0,0,0,1,0,0,1,0
4,4,163,3,5,4500,0,0,0,0,0,1,0,0,1,1,0,0
3,4,236,4,10,4800,0,0,1,0,0,0,0,0,1,0,1,0
2,2,193,3,64,2900,1,0,0,0,0,1,0,0,1,0,0,1
5,2,202,3,10,2900,1,0,0,0,0,1,0,0,1,1,0,0
5,1,241,2,10,5700,1,0,1,0,0,0,0,0,1,1,0,0
2,4,111,2,10,1800,1,0,1,0,0,0,0,0,1,0,1,0
4,3,145,3,10,5900,1,0,0,1,0,0,0,0,1,1,0,0
3,4,250,2,10,5000,1,0,0,1,0,0,0,0,1,0,0,1
2,1,228,4,10,4900,1,0,0,0,0,1,0,1,0,0,0,1
5,1,227,3,10,2600,1,0,1,0,0,0,0,0,1,1,0,0
5,2,162,3,57,1300,1,0,0,1,0,0,0,0,1,0,1,0
4,5,213,3,10,4200,0,0,1,0,0,0,0,1,0,0,0,1
3,5,203,3,58,3300,1,0,1,0,0,0,0,0,1,1,0,0
4,1,254,5,10,3000,0,0,0,0,0,1,0,0,1,1,0,0
4,1,266,4,3,5800,1,0,0,0,1,0,0,0,1,1,0,0
3,4,140,4,10,5300,0,0,1,0,0,0,1,0,0,1,0,0
5,2,220,3,10,5600,0,0,0,0,0,1,0,0,1,1,0,0
2,1,121,3,10,3000,1,0,0,0,0,1,0,0,1,0,0,1
4,2,150,4,2,5400,0,0,1,0,0,0,0,0,1,1,0,0
3,5,169,4,10,4700,1,1,0,0,0,0,0,0,1,1,0,0
5,4,230,3,1,4800,0,0,0,1,0,0,0,0,1,1,0,0
6,4,275,4,10,1600,0,0,1,0,0,0,1,0,0,1,0,0
4,3,179,3,10,1600,1,0,1,0,0,0,0,0,1,0,0,1
5,2,222,5,5,1400,0,0,0,0,0,1,0,0,1,1,0,0
3,1,142,4,10,4800,0,1,0,0,0,0,0,0,1,0,0,1
4,1,240,3,10,4800,0,0,0,0,0,1,1,0,0,1,0,0
3,3,256,3,10,4100,0,1,0,0,0,0,0,0,1,0,0,1
6,2,301,4,10,1800,1,1,0,0,0,0,0,0,1,0,0,1
5,3,244,5,3,1200,0,0,1,0,0,0,0,1,0,1,0,0
4,2,216,4,3,4900,1,0,0,1,0,0,0,0,1,0,0,1
4,1,201,10,37,3500,1,0,0,1,0,0,0,0,1,0,0,1
3,3,120,3,10,1600,1,1,0,0,0,0,0,0,1,1,0,0
4,4,269,4,3,5100,1,0,0,0,0,1,0,0,1,0,0,1
5,3,251,2,10,4500,0,0,0,0,0,1,0,0,1,1,0,0
4,3,221,2,10,4200,1,1,0,0,0,0,0,0,1,1,0,0
5,1,183,6,10,5100,0,0,1,0,0,0,1,0,0,0,0,1
4,3,154,10,10,5400,0,0,0,0,0,1,0,0,1,0,1,0
5,4,275,2,7,5300,0,0,0,0,0,1,0,0,1,0,0,1
5,5,242,4,35,3300,1,1,0,0,0,0,0,0,1,1,0,0
4,5,176,4,10,5100,0,0,0,1,0,0,0,0,1,0,0,1
4,3,163,4,29,1400,1,0,0,0,0,1,0,0,1,1,0,0
3,4,266,3,9,6000,1,0,1,0,0,0,0,0,1,0,0,1
